time(in ms), time(in s), hsL, toL, hsR, toR, hipL.x, hipL.y, kneeL.x, kneeL.y, ankleL.x, ankleL.y, hipR.x, hipR.y, kneeR.x, kneeR.y, ankleR.x, ankleR.y, rk_ang, lk_ang, ra_ang, la_ang, hipR_ang, hipL_ang
853,2,-40.34008026123047,-15.834102630615234,-8.94378662109375,23.111629486083984,788.587703704834,221.24131858348846,792.1309661865234,274.83415603637695,760.5145454406738,322.0732319355011,809.1830635070801,223.0859273672104,809.0284538269043,284.1790580749512,808.322696685791,341.87244057655334,0.31,22.76,0.38,20.62,8.65,2.76
924,2,-40.3436279296875,-15.84005355834961,-8.94601821899414,23.107852935791016,788.587474822998,221.25084578990936,792.1280479431152,274.8361837863922,760.5156898498535,322.08465814590454,809.183177947998,223.09186577796936,809.0267372131348,284.17970180511475,808.3214950561523,341.86787009239197,0.31,22.75,0.38,20.62,8.65,2.76
983,2,-40.34883499145508,-15.839309692382812,-8.948135375976562,23.10293197631836,788.5884475708008,221.25733137130737,792.1259880065918,274.83731031417847,760.5186653137207,322.09540843963623,809.1836929321289,223.09688687324524,809.0255928039551,284.18028116226196,808.3208084106445,341.863557100296,0.31,22.74,0.38,20.61,8.65,2.76
53,3,-40.3516960144043,-15.844802856445312,-8.949394226074219,23.099899291992188,788.5879898071289,221.2666654586792,792.1242141723633,274.83901619911194,760.5208969116211,322.11063265800476,809.1828346252441,223.10382306575775,809.0243339538574,284.18012022972107,808.3201217651367,341.85972690582275,0.31,22.74,0.38,20.60,8.65,2.76
117,3,-40.3553581237793,-15.84228515625,-8.9520263671875,23.09417724609375,788.5882759094238,221.27157390117645,792.1233558654785,274.84007835388184,760.525074005127,322.11938738822937,809.1829490661621,223.10868322849274,809.0230178833008,284.1797339916229,808.3194923400879,341.85673356056213,0.31,22.73,0.38,20.59,8.65,2.76
196,3,-40.262718200683594,-15.850353240966797,-8.954200744628906,23.092174530029297,788.587703704834,221.2766271829605,792.1222686767578,274.8412048816681,760.5298233032227,322.12682247161865,809.1816902160645,223.1126582622528,809.0215301513672,284.1783821582794,808.318977355957,341.8540620803833,0.31,22.72,0.38,20.59,8.65,2.77
263,3,-40.27050018310547,-15.848407745361328,-8.955917358398438,23.088970184326172,788.5873603820801,221.28216326236725,792.1213531494141,274.84274983406067,760.536003112793,322.13409662246704,809.1814041137695,223.11669766902924,809.0204429626465,284.17802810668945,808.3182334899902,341.8520665168762,0.31,22.72,0.38,20.58,8.65,2.77
343,3,-40.277252197265625,-15.847434997558594,-8.95843505859375,23.082904815673828,788.5865020751953,221.28969490528107,792.1196365356445,274.84487414360046,760.5414962768555,322.14375257492065,809.1807174682617,223.12078535556793,809.018440246582,284.17770624160767,808.3174896240234,341.84987783432007,0.31,22.71,0.38,20.58,8.65,2.77
404,3,-40.280113220214844,-15.846405029296875,-8.961467742919922,23.07821273803711,788.5858726501465,221.29428148269653,792.1183204650879,274.8460650444031,760.5472755432129,322.15147733688354,809.1800308227539,223.12469601631165,809.0155792236328,284.177223443985,808.3164596557617,341.84839725494385,0.30,22.70,0.37,20.57,8.65,2.77
516,3,-40.286293029785156,-15.844459533691406,-8.9666748046875,23.070545196533203,788.5858726501465,221.30207061767578,792.1169471740723,274.84822154045105,760.5519676208496,322.1626138687134,809.179801940918,223.13008725643158,809.0132904052734,284.17590379714966,808.3149147033691,341.84675574302673,0.30,22.69,0.37,20.56,8.65,2.77
559,3,-40.287437438964844,-15.843944549560547,-8.968620300292969,23.066368103027344,788.5854148864746,221.30816996097565,792.1162605285645,274.84973430633545,760.5550575256348,322.1679890155792,809.1790580749512,223.13419103622437,809.0121459960938,284.17619347572327,808.3144569396973,341.8464660644531,0.30,22.69,0.37,20.56,8.65,2.77
